"","ID","Title","Year","Rating.x","Runtime","Genre","Director","Metacritic","imdbRating","Language","Country","Oscars","Rating.y","Meter","userMeter","userRating","BoxOffice"
"180",29870,"Angels with Dirty Faces",1938,"Approved",97,"Crime, Drama, Film-Noir","Michael Curtiz",NA,8,"English","USA",0,8,100,92,4.1,NA
"181",29942,"Boys Town",1938,"TV-G",96,"Biography, Drama","Norman Taurog",NA,7.3,"English, Hebrew","USA",2,7.2,89,83,3.7,NA
"182",29947,"Bringing Up Baby",1938,"TV-G",102,"Comedy, Romance","Howard Hawks",NA,8.1,"English","USA",0,8.6,95,90,4,NA
"183",29957,"La Bête Humaine",1938,"Not Rated",100,"Drama","Jean Renoir",NA,7.8,"French","France",0,8.1,93,84,3.9,NA
"184",29992,"A Christmas Carol",1938,"",69,"Drama, Family, Fantasy","Edwin L. Marin",NA,7.5,"English","USA",0,7.4,100,71,3.2,NA
"185",30241,"Holiday",1938,"Approved",95,"Comedy, Romance","George Cukor",NA,7.9,"English","USA",0,9.1,100,90,4.1,NA
"186",30287,"Jezebel",1938,"Approved",104,"Drama, Romance","William Wyler",NA,7.7,"English, French","USA",2,7.4,93,82,3.8,NA
"187",30341,"The Lady Vanishes",1938,"",96,"Comedy, Mystery, Thriller","Alfred Hitchcock",NA,8,"English, German, French, Italian","UK",0,8.3,97,88,4,NA
"188",30637,"Pygmalion",1938,"Not Rated",89,"Comedy, Drama, Romance","Anthony Asquith, Leslie Howard",NA,8,"English","UK",1,8.2,94,86,3.8,NA
"189",30643,"Port of Shadows",1938,"Approved",91,"Crime, Drama, Film-Noir","Marcel Carné",NA,7.5,"French","France",0,8.4,96,90,4.1,26800
"190",30696,"Room Service",1938,"Approved",78,"Comedy","William A. Seiter",NA,6.7,"English, Russian","USA",0,5.6,64,58,3.5,NA
"191",30993,"You Can't Take It with You",1938,"Approved",126,"Comedy, Romance","Frank Capra",NA,8.1,"English, Russian","USA",2,7.4,97,89,4,NA
"192",31047,"Another Thin Man",1939,"",103,"Comedy, Mystery, Drama","W.S. Van Dyke",NA,7.4,"English, Spanish","USA",0,7,81,87,3.9,NA
"193",31088,"Beau Geste",1939,"TV-PG",112,"Action, Adventure, Drama","William A. Wellman",NA,7.9,"English, Arabic","USA",0,8.2,100,86,4,NA
"194",31210,"Dark Victory",1939,"Approved",104,"Drama, Romance","Edmund Goulding",NA,7.6,"English","USA",0,7.3,85,82,3.9,NA
"195",31225,"Destry Rides Again",1939,"Approved",94,"Comedy, Western","George Marshall",NA,7.7,"English, Russian","USA",0,7.7,100,82,3.7,NA
"196",31252,"Drums Along the Mohawk",1939,"Approved",104,"Drama, Romance, War","John Ford",NA,7.2,"English","USA",0,6.8,80,56,3.4,NA
"197",31381,"Gone with the Wind",1939,"TV-PG",238,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",NA,8.2,"English","USA",8,8.6,95,93,3.9,NA
"198",31385,"Goodbye, Mr. Chips",1939,"Unrated",114,"Drama, Romance","Sam Wood, Sidney Franklin",NA,7.7,"English, Latin, German","UK",1,7.8,81,89,3.9,NA
"199",31397,"Gulliver's Travels",1939,"",76,"Family, Adventure, Animation","Dave Fleischer",NA,6.9,"English","USA",0,6.4,67,53,3.1,NA
"200",31398,"Gunga Din",1939,"Approved",117,"Adventure, War","George Stevens",NA,7.6,"English","USA",0,8,92,75,3.7,NA
"201",31448,"The Hound of the Baskervilles",1939,"Approved",80,"Mystery, Thriller","Sidney Lanfield",NA,7.7,"English","USA",0,7.6,100,82,3.6,NA
"202",31505,"Jamaica Inn",1939,"",98,"Adventure, Crime","Alfred Hitchcock",NA,6.3,"English","UK",0,5.3,44,37,3,NA
"203",31647,"Midnight",1939,"Not Rated",94,"Comedy, Romance","Mitchell Leisen",NA,7.9,"English, French","USA",0,7.8,92,89,4.1,NA
"204",31679,"Mr. Smith Goes to Washington",1939,"Not Rated",129,"Drama","Frank Capra",NA,8.4,"English","USA",1,7.4,83,82,3.6,NA
"205",31725,"Ninotchka",1939,"Not Rated",110,"Comedy, Romance","Ernst Lubitsch",NA,8,"English, Russian","USA",0,8.3,97,89,4,NA
"206",31742,"Of Mice and Men",1939,"Approved",106,"Drama","Lewis Milestone",NA,7.7,"English","USA",0,8.5,100,84,3.6,NA
"207",31762,"Only Angels Have Wings",1939,"Approved",121,"Adventure, Drama","Howard Hawks",NA,7.8,"English, Spanish","USA",0,8.5,100,82,3.8,NA
"208",31867,"The Roaring Twenties",1939,"Not Rated",106,"Crime, Drama, Film-Noir","Raoul Walsh",NA,7.8,"English","USA",0,7.2,100,89,3.9,NA
"209",31885,"The Rules of the Game",1939,"Approved",110,"Comedy, Drama","Jean Renoir",NA,8.1,"French","France",0,9.3,100,90,4.3,NA
"210",31943,"Snowman's Land",1939,"",7,"Animation, Short, Comedy","Chuck Jones",NA,6,"English","USA",0,5.2,33,53,3.3,656
"211",31951,"Son of Frankenstein",1939,"Approved",99,"Sci-Fi, Horror, Drama","Rowland V. Lee",NA,7.2,"English","USA",0,7.3,94,69,3.5,NA
"212",31968,"The Spy in Black",1939,"Approved",77,"Thriller, War","Michael Powell",NA,7,"English","UK",0,7.6,100,75,3.6,NA
"213",31971,"Stagecoach",1939,"Not Rated",96,"Adventure, Western","John Ford",NA,7.9,"English","USA",2,9.2,100,86,3.9,NA
"214",32138,"The Wizard of Oz",1939,"PG",102,"Adventure, Family, Fantasy","Victor Fleming, George Cukor, Mervyn LeRoy, Norman Taurog, King Vidor",100,8.1,"English","USA",2,9.3,99,89,3.7,5500000
"215",32143,"The Women",1939,"Not Rated",133,"Comedy, Drama","George Cukor",NA,8.1,"English, French","USA",0,7.8,90,89,4.2,NA
"216",32145,"Wuthering Heights",1939,"TV-PG",104,"Drama, Romance","William Wyler",NA,7.8,"English","USA",1,8.1,100,85,3.9,NA
"217",32155,"Young Mr. Lincoln",1939,"Approved",100,"Biography, Drama","John Ford",NA,7.7,"English","USA",0,8.6,100,81,3.9,NA
"218",32234,"The Bank Dick",1940,"TV-PG",72,"Comedy","Edward F. Cline",NA,7.4,"English","USA",0,8.6,100,76,3.8,NA
"219",32338,"Christmas in July",1940,"Approved",67,"Comedy, Romance","Preston Sturges",NA,7.6,"English","USA",0,7.9,94,81,3.9,NA
"220",32390,"The Devil Bat",1940,"Approved",68,"Horror, Sci-Fi","Jean Yarbrough",NA,5.4,"English","USA",0,5.7,55,32,2.8,NA
"221",32455,"Fantasia",1940,"G",125,"Animation, Family, Fantasy","Norman Ferguson, James Algar, Samuel Armstrong, Ford Beebe Jr., Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen",NA,7.8,"English","USA",0,8.6,96,83,3.5,NA
"222",32484,"Foreign Correspondent",1940,"Not Rated",120,"Mystery, Romance, Thriller","Alfred Hitchcock",NA,7.7,"English, Dutch, Latvian","USA",0,8,94,80,3.7,NA
"223",32551,"The Grapes of Wrath",1940,"Not Rated",129,"Drama","John Ford",NA,8.2,"English","USA",2,9,100,88,3.9,NA
"224",32553,"The Great Dictator",1940,"Approved",125,"Comedy, Drama, War","Charles Chaplin",NA,8.5,"English, Esperanto","USA",0,8.8,92,95,4.2,NA
"225",32554,"The Great McGinty",1940,"Approved",82,"Comedy","Preston Sturges",NA,7.5,"English, Russian","USA",0,7.9,100,80,3.9,NA
"226",32599,"His Girl Friday",1940,"Not Rated",92,"Comedy, Drama, Romance","Howard Hawks",NA,8.1,"English, French","USA",0,8.8,98,91,4,NA
"227",32828,"My Little Chickadee",1940,"Approved",83,"Comedy, Western","Edward F. Cline",NA,7,"English","USA",0,7.4,91,65,3.6,NA
"228",32842,"Night Train to Munich",1940,"Not Rated",90,"Thriller, War","Carol Reed",NA,7.3,"English, German","UK",0,7.2,92,75,3.7,NA
"229",32904,"The Philadelphia Story",1940,"Not Rated",112,"Comedy, Romance","George Cukor",NA,8.1,"English, French","USA",2,8.7,100,93,4.1,NA
"230",32910,"Pinocchio",1940,"Approved",88,"Animation, Adventure, Drama","Norman Ferguson, T. Hee, Wilfred Jackson, Jack Kinney, Hamilton Luske, Bill Roberts, Ben Sharpsteen",NA,7.6,"English","USA",2,9.1,100,72,3.3,NA
"231",32976,"Rebecca",1940,"Not Rated",130,"Drama, Mystery, Thriller","Alfred Hitchcock",NA,8.3,"English, French","USA",2,8.7,100,92,4.1,NA
"232",33028,"The Sea Hawk",1940,"TV-G",127,"Action, Adventure, Romance","Michael Curtiz",NA,7.8,"English","USA",0,8.7,100,88,3.8,NA
"233",33045,"The Shop Around the Corner",1940,"",99,"Comedy, Drama, Romance","Ernst Lubitsch",NA,8.1,"English","USA",0,8.4,100,92,4.1,NA
"234",33149,"They Drive by Night",1940,"Approved",95,"Crime, Drama, Film-Noir","Raoul Walsh",NA,7.3,"English","USA",0,6.8,94,71,3.5,NA
"235",33152,"The Thief of Bagdad",1940,"Not Rated",106,"Adventure, Family, Fantasy","Ludwig Berger, Michael Powell, Tim Whelan, Alexander Korda, Zoltan Korda, William Cameron Menzies",NA,7.7,"English","UK",3,8.9,100,81,3.8,NA
"236",33373,"Ball of Fire",1941,"",111,"Comedy, Romance","Howard Hawks",NA,7.9,"English","USA",0,8.3,100,90,4,NA
"237",33467,"Citizen Kane",1941,"Approved",119,"Drama, Mystery","Orson Welles",NA,8.5,"English","USA",1,9.4,100,91,4.1,NA
"238",33532,"The Devil and Daniel Webster",1941,"Approved",107,"Comedy, Drama, Fantasy","William Dieterle",NA,7.8,"English","USA",1,7.9,100,83,3.8,NA
"239",33553,"Dr. Jekyll and Mr. Hyde",1941,"Approved",113,"Drama, Horror, Sci-Fi","Victor Fleming",NA,6.9,"English","USA",0,6.7,65,62,3.3,NA
"240",33563,"Dumbo",1941,"Approved",64,"Animation, Family, Musical","Samuel Armstrong, Norman Ferguson, Wilfred Jackson, Jack Kinney, Bill Roberts, Ben Sharpsteen, John Elliotte",NA,7.3,"English","USA",1,8.3,97,70,3.3,NA
"241",33712,"Here Comes Mr. Jordan",1941,"TV-G",94,"Fantasy, Comedy, Romance","Alexander Hall",NA,7.8,"English","USA",2,7.4,100,84,3.9,NA
"242",33717,"High Sierra",1941,"Approved",100,"Crime, Drama, Film-Noir","Raoul Walsh",NA,7.6,"English","USA",0,7.8,94,77,3.7,NA
"243",33729,"How Green Was My Valley",1941,"Approved",118,"Drama, Family","John Ford",NA,7.9,"English, Welsh","USA",5,7.9,89,82,3.9,NA
"244",33804,"The Lady Eve",1941,"Not Rated",94,"Comedy, Romance","Preston Sturges",NA,8,"English","USA",0,8.8,100,87,4.1,NA
"245",33836,"The Little Foxes",1941,"",116,"Drama, Romance","William Wyler",NA,8.2,"English","USA",0,8.5,100,88,4,NA
"246",33870,"The Maltese Falcon",1941,"Not Rated",100,"Crime, Drama, Film-Noir","John Huston",NA,8.2,"English","USA",0,9,100,92,4,NA
"247",33873,"Man Hunt",1941,"Approved",105,"Drama, Thriller","Fritz Lang",NA,7.5,"English, German","USA",0,7.5,90,74,3.6,NA
"248",33891,"Meet John Doe",1941,"",122,"Comedy, Drama, Romance","Frank Capra",NA,7.7,"English","USA",0,7.3,88,83,3.8,NA
"249",33922,"Mr. & Mrs. Smith",1941,"TV-G",95,"Comedy, Romance","Alfred Hitchcock",NA,6.5,"English","USA",0,5.7,63,50,3.2,NA
"250",33945,"Never Give a Sucker an Even Break",1941,"Approved",71,"Comedy, Musical","Edward F. Cline",NA,7.5,"English","USA",0,8.2,100,82,3.9,NA
"251",34012,"Penny Serenade",1941,"Not Rated",119,"Drama, Romance","George Stevens",NA,7.2,"English","USA",0,7.5,93,76,3.7,NA
"252",34167,"Sergeant York",1941,"Not Rated",134,"Biography, Drama, History","Howard Hawks",NA,7.8,"English, French, German","USA",2,6.9,83,87,4,NA
"253",34240,"Sullivan's Travels",1941,"Not Rated",90,"Adventure, Comedy, Drama","Preston Sturges",NA,8.2,"English","USA",0,8.7,100,90,4.2,NA
"254",34248,"Suspicion",1941,"Not Rated",99,"Mystery, Thriller","Alfred Hitchcock",NA,7.5,"English","USA",1,7.8,100,78,3.7,NA
"255",34277,"They Died with Their Boots On",1941,"Approved",140,"Biography, Drama, Romance","Raoul Walsh",NA,7.3,"English","USA",0,6.6,82,70,3.6,NA
"256",34398,"The Wolf Man",1941,"Approved",70,"Drama, Horror","George Waggner",NA,7.4,"English","USA",0,7.7,94,80,3.8,NA
"257",34492,"Bambi",1942,"Approved",70,"Animation, Drama, Family","James Algar, Samuel Armstrong, David Hand, Graham Heid, Bill Roberts, Paul Satterfield, Norman Wright",NA,7.4,"English","USA",0,8.3,91,72,3.4,NA
"258",34583,"Casablanca",1942,"PG",102,"Drama, Romance, War","Michael Curtiz",NA,8.6,"English, French, German, Italian","USA",3,9.1,97,95,4.1,NA
"259",34587,"Cat People",1942,"Approved",73,"Horror, Mystery, Thriller","Jacques Tourneur",NA,7.5,"English, Czech, Serbian","USA",0,8.2,92,59,NA,NA
"260",34786,"The Ghost of Frankenstein",1942,"Approved",67,"Drama, Horror, Sci-Fi","Erle C. Kenton",NA,6.1,"English","USA",0,6.2,82,38,3.1,NA
"261",34862,"Holiday Inn",1942,"",100,"Comedy, Drama, Musical","Mark Sandrich",NA,7.6,"English","USA",1,7.3,100,88,4,NA
"262",34881,"I Married a Witch",1942,"Not Rated",77,"Comedy, Fantasy, Romance","René Clair",NA,7.2,"English","USA",0,7.6,100,68,3.6,NA
"263",34891,"In Which We Serve",1942,"Not Rated",115,"Drama, War","Noel Coward, David Lean",NA,7.4,"English","UK",0,7.8,93,78,3.9,NA
"264",34922,"Journey Into Fear",1943,"Approved",68,"Drama, Film-Noir, Thriller","Norman Foster, Orson Welles",NA,6.7,"English, Turkish, French, German","USA",0,6.7,75,54,3.4,NA
"265",34946,"Kings Row",1942,"Not Rated",127,"Drama, Mystery, Romance","Sam Wood",NA,7.8,"English, French","USA",0,7.6,100,74,3.7,NA
"266",35015,"The Magnificent Ambersons",1942,"Approved",88,"Drama, Romance","Orson Welles, Fred Fleck, Robert Wise",NA,8,"English","USA",0,8.5,90,86,4,NA
"267",35019,"The Major and the Minor",1942,"",100,"Comedy, Romance","Billy Wilder",NA,7.6,"English","USA",0,7.4,100,87,4,NA
"268",35093,"Mrs. Miniver",1942,"TV-G",134,"Drama, Romance, War","William Wyler",NA,7.7,"English, German","USA",6,7.9,91,86,3.9,NA
"269",35140,"Now, Voyager",1942,"Not Rated",117,"Drama, Romance","Irving Rapper",NA,8,"English, Portuguese","USA",1,8.2,90,91,4.1,NA
"270",35169,"The Palm Beach Story",1942,"",88,"Romance, Comedy","Preston Sturges",NA,7.9,"English","USA",0,8.6,100,84,3.9,NA
"271",35211,"The Pride of the Yankees",1942,"",128,"Biography, Drama, Family","Sam Wood",NA,7.8,"English","USA",1,7.6,92,90,4,NA
"272",35262,"Road to Morocco",1942,"",82,"Adventure, Comedy, Family","David Butler",NA,7.4,"English","USA",0,7.9,92,80,3.6,NA
"273",35279,"Saboteur",1942,"PG",109,"Action, Thriller, War","Alfred Hitchcock",NA,7.3,"English","USA",0,6.7,80,71,3.6,NA
"274",35417,"The Talk of the Town",1942,"Not Rated",118,"Comedy, Drama, Romance","George Stevens",NA,7.7,"English","USA",0,7.4,93,85,3.8,NA
"275",35423,"Kate & Leopold",2001,"PG-13",118,"Comedy, Fantasy, Romance","James Mangold",44,6.3,"English, French","USA",0,5.3,50,63,3,47100000
"276",35432,"This Gun for Hire",1942,"",81,"Crime, Drama, Film-Noir","Frank Tuttle",NA,7.6,"English","USA",0,7.5,93,82,3.7,NA
"277",35446,"To Be or Not to Be",1942,"",99,"Comedy, War","Ernst Lubitsch",NA,8.3,"English, German","USA",0,8.7,97,94,4.2,NA
"278",35567,"Woman of the Year",1942,"",114,"Comedy, Romance, Sport","George Stevens",NA,7.4,"English, French, Russian, German, Spanish, Greek","USA",1,7.6,90,81,3.7,NA
"279",35575,"Yankee Doodle Dandy",1942,"TV-G",126,"Biography, Drama, Musical","Michael Curtiz",NA,7.8,"English","USA",3,7.9,91,83,3.8,NA
"280",35703,"Cabin in the Sky",1943,"",98,"Musical, Fantasy","Vincente Minnelli, Busby Berkeley",NA,7.3,"English","USA",0,6.8,80,82,3.8,NA
"281",35753,"Le Corbeau: The Raven",1943,"Not Rated",92,"Crime, Drama, Mystery","Henri-Georges Clouzot",NA,7.6,"French","France",0,7.7,87,91,4,NA
"282",35884,"Five Graves to Cairo",1943,"Approved",96,"Thriller, War","Billy Wilder",NA,7.5,"English, German","USA",0,7.6,100,80,3.7,NA
"283",35896,"For Whom the Bell Tolls",1943,"Unrated",170,"Adventure, Drama, History","Sam Wood",NA,7.1,"English, Spanish","USA",1,6.4,77,64,3.5,NA
"284",35899,"Frankenstein Meets the Wolf Man",1943,"Approved",74,"Fantasy, Horror, Sci-Fi","Roy William Neill",NA,6.5,"English","USA",0,5.2,30,56,3.3,NA
"285",35966,"Hangmen Also Die!",1943,"Approved",134,"Drama, Film-Noir, Thriller","Fritz Lang",NA,7.6,"English, German","USA",0,7.8,80,66,3.6,NA
"286",36027,"I Walked with a Zombie",1943,"Approved",69,"Horror","Jacques Tourneur",NA,7.3,"English","USA",0,7.8,92,74,3.6,NA
"287",36098,"Lassie Come Home",1943,"TV-G",89,"Adventure, Drama, Family","Fred M. Wilcox",NA,7.2,"English","USA",0,8.2,94,76,3.4,NA
"288",36104,"The Leopard Man",1943,"Approved",66,"Horror, Thriller","Jacques Tourneur",NA,6.9,"English, Spanish","USA",0,7.4,88,68,3.5,NA
"289",36112,"The Life and Death of Colonel Blimp",1943,"Not Rated",163,"Drama, Romance, War","Michael Powell, Emeric Pressburger",NA,8.1,"English, French, German","UK",0,9.1,95,91,4.2,NA
"290",36172,"The More the Merrier",1943,"TV-G",104,"Comedy, Romance","George Stevens",NA,8,"English","USA",1,8.2,94,83,3.9,NA
"291",36244,"The Ox-Bow Incident",1943,"Not Rated",75,"Crime, Drama, Western","William A. Wellman",NA,8.1,"English, Spanish","USA",0,8.1,94,91,4,NA
"292",36261,"Phantom of the Opera",1943,"Approved",92,"Drama, Horror, Music","Arthur Lubin",NA,6.6,"English","USA",2,7.3,72,78,3.6,NA
"293",36326,"Saludos Amigos",1942,"Approved",42,"Animation, Short, Family","Wilfred Jackson, Jack Kinney, Hamilton Luske, Bill Roberts",NA,6.4,"English, Portuguese","USA",0,6.4,80,42,3.1,NA
"294",36341,"The Seventh Victim",1943,"Approved",71,"Drama, Horror, Mystery","Mark Robson",NA,7,"English, Italian","USA",0,7.5,92,66,3.6,NA
"295",36342,"Shadow of a Doubt",1943,"Approved",108,"Thriller","Alfred Hitchcock",NA,8,"English","USA",0,8.9,100,90,4,NA
"296",36376,"Son of Dracula",1943,"Approved",80,"Horror","Robert Siodmak",NA,6.1,"English","USA",0,5.6,64,30,3,NA
"297",36377,"The Song of Bernadette",1943,"TV-G",156,"Biography, Drama","Henry King",NA,7.7,"English, French","USA",4,6.9,80,80,3.8,NA
"298",36506,"Day of Wrath",1943,"Not Rated",110,"Drama","Carl Theodor Dreyer",NA,7.7,"Danish","Denmark",0,8.6,100,92,4.2,NA
"299",36613,"Arsenic and Old Lace",1944,"Not Rated",118,"Comedy, Crime","Frank Capra",NA,8.1,"English, German","USA",0,7.6,92,92,4,NA
"300",36723,"Cover Girl",1944,"Approved",107,"Comedy, Musical, Romance","Charles Vidor",NA,7,"English","USA",1,7.1,94,72,3.6,NA
"301",36733,"The Curse of the Cat People",1944,"Approved",70,"Drama, Family","Gunther von Fritsch, Robert Wise",NA,7,"English","USA",0,7.2,88,66,3.4,NA
"302",36748,"Days of Glory",1944,"Approved",86,"Drama, Romance, War","Jacques Tourneur",NA,6.1,"English, German","USA",0,6.4,50,56,3.3,NA
"303",36775,"Double Indemnity",1944,"",107,"Crime, Drama, Film-Noir","Billy Wilder",NA,8.5,"English","USA",0,8.9,96,95,4.2,NA
"304",36855,"Gaslight",1944,"TV-PG",114,"Crime, Drama, Film-Noir","George Cukor",NA,7.9,"English","USA",2,7.7,83,91,4,NA
"305",36868,"The Best Years of Our Lives",1946,"",172,"Drama, Romance, War","William Wyler",NA,8.3,"English","USA",7,8.6,97,92,4.2,NA
"306",36872,"Going My Way",1944,"TV-G",126,"Comedy, Drama, Music","Leo McCarey",NA,7.4,"English","USA",7,6.8,71,79,3.7,NA
"307",36891,"Hail the Conquering Hero",1944,"",101,"Comedy, War","Preston Sturges",NA,7.8,"English","USA",0,8.5,95,88,4.1,NA
"308",36910,"The Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France",1944,"TV-G",137,"Biography, Drama, History","Laurence Olivier",NA,7.4,"English, French","UK",0,8.6,100,75,3.6,NA
"309",36931,"House of Frankenstein",1944,"Approved",71,"Fantasy, Horror, Sci-Fi","Erle C. Kenton",NA,6.2,"English","USA",0,5.8,60,51,3.2,NA
"310",36969,"Jane Eyre",1943,"Approved",97,"Drama, Romance","Robert Stevenson",NA,7.6,"English","USA",0,7.8,100,83,3.8,NA
"311",37008,"Laura",1944,"Not Rated",88,"Drama, Film-Noir, Mystery","Otto Preminger",NA,8.2,"English","USA",1,8.7,100,89,4.1,NA
"312",37017,"Lifeboat",1944,"Approved",97,"Thriller, War","Alfred Hitchcock",NA,7.9,"English, German, French","USA",0,7.8,95,87,3.9,NA
"313",37059,"Meet Me in St. Louis",1944,"Approved",113,"Family, Musical, Romance","Vincente Minnelli",NA,7.7,"English","USA",0,8.7,100,88,3.8,NA
"314",37075,"Ministry of Fear",1944,"Not Rated",86,"Crime, Drama, Film-Noir","Fritz Lang",NA,7.2,"English","USA",0,7.2,100,74,3.6,NA
"315",37077,"The Miracle of Morgan's Creek",1944,"Unrated",98,"Comedy, Romance, War","Preston Sturges",NA,8,"English","USA",0,8.2,86,84,3.9,NA
"316",37101,"Murder, My Sweet",1944,"Approved",95,"Crime, Drama, Film-Noir","Edward Dmytryk",NA,7.7,"English","USA",0,7.7,93,87,3.8,NA
"317",37120,"National Velvet",1944,"G",123,"Drama, Family, Sport","Clarence Brown",NA,7.4,"English","USA",2,8.3,100,78,3.5,NA
"318",37367,"This Happy Breed",1944,"Approved",115,"Comedy, Drama","David Lean",NA,7.3,"English","UK",0,8.4,100,78,3.9,NA
"319",37382,"To Have and Have Not",1944,"Not Rated",100,"Adventure, Romance, Thriller","Howard Hawks",NA,8,"English, French","USA",0,8.1,100,91,4.1,NA
"320",37415,"The Uninvited",1944,"",99,"Fantasy, Horror, Mystery","Lewis Allen",NA,7.6,"English, Spanish","USA",0,7.4,83,83,3.8,NA
"321",37514,"Anchors Aweigh",1945,"Unrated",143,"Comedy, Fantasy, Musical","George Sidney",NA,7.2,"English, Spanish","USA",1,6.8,62,81,3.7,NA
"322",37515,"And Then There Were None",1945,"Approved",97,"Crime, Drama, Mystery","René Clair",NA,7.7,"English","USA",0,8.1,100,78,3.6,NA
"323",37536,"The Bells of St. Mary's",1945,"Unrated",126,"Drama, Family","Leo McCarey",NA,7.5,"English","USA",1,7.3,94,78,3.7,NA
"324",37549,"The Body Snatcher",1945,"Approved",77,"Horror, Thriller","Robert Wise",NA,7.4,"English","USA",0,6.8,81,75,3.5,NA
"325",37558,"Brief Encounter",1945,"Not Rated",86,"Romance, Drama","David Lean",NA,8.1,"English","UK",0,8.2,88,91,4.2,NA
"326",37595,"Christmas in Connecticut",1945,"Approved",102,"Comedy, Romance","Peter Godfrey",NA,7.5,"English, German","USA",0,7.2,88,76,3.7,NA
"327",37630,"Les dames du Bois de Boulogne",1945,"Not Rated",86,"Drama, Romance","Robert Bresson",NA,7.5,"French","France",0,8.3,100,80,3.7,NA
"328",37635,"Dead of Night",1945,"Approved",77,"Horror, Thriller","Alberto Cavalcanti, Charles Crichton, Basil Dearden, Robert Hamer",NA,7.7,"English, French","UK",0,7.9,96,89,4,NA
"329",37638,"Detour",1945,"Approved",67,"Crime, Drama, Film-Noir","Edgar G. Ulmer",NA,7.5,"English","USA",0,8.3,100,77,3.7,NA
"330",37674,"Children of Paradise",1945,"Approved",190,"Drama, Romance","Marcel Carné",NA,8.3,"French","France",0,9.2,97,96,4.4,NA
"331",37820,"Isle of the Dead",1945,"Approved",71,"Drama, Horror, Mystery","Mark Robson",NA,6.7,"English","USA",0,6.3,86,51,3.3,NA
"332",37824,"Ivan the Terrible, Part I",1944,"Not Rated",95,"Biography, History","Sergei M. Eisenstein",NA,7.5,"Russian","Soviet Union",0,8.4,100,92,4.1,NA
